gene_id,gene_name,log2FC_3mo,log2FC_18mo,qvalue_18mo,sig_at_18mo,direction_18mo
ENSDARG00000076542,pogzb,0.5779,-0.4639,0.176706,False,not_significant
ENSDARG00000024717,selenbp1,0.0376,0.9665,1.1e-05,False,not_significant
ENSDARG00000040111,pi4kb,0.0369,0.6539,0.017405,False,not_significant
ENSDARG00000009133,myo1eb,0.1134,0.0511,0.392356,False,not_significant
ENSDARG00000076246,prune,-0.898,1.3818,0.07496,False,not_significant
ENSDARG00000023724,cdc42se1,0.0131,-0.4355,0.255958,False,not_significant
ENSDARG00000054344,gabpb2b,1.1956,-1.3628,0.172527,False,not_significant
ENSDARG00000060445,elp6,-0.0159,0.2533,0.330039,False,not_significant
ENSDARG00000079553,cd83,0.4926,-0.491,0.324235,False,not_significant
ENSDARG00000079570,rspo2,0.124,-1.5946,0.054612,False,not_significant
ENSDARG00000090697,eif3ea,-0.0894,0.845,0.006001,False,not_significant
ENSDARG00000003308,emc2,-0.0166,0.9964,0.04977,False,not_significant
ENSDARG00000070046,eny2,-0.3943,0.2082,0.24249,False,not_significant
ENSDARG00000053479,gdf6a,-0.0814,-2.1495,0.00031,True,down_in_MUT
ENSDARG00000060112,sybu,1.1729,-4.3329,0.000276,True,down_in_MUT
ENSDARG00000040021,ebag9,0.0383,0.3633,0.096028,False,not_significant
ENSDARG00000010981,zdhhc3a,0.1761,-0.0193,0.402314,False,not_significant
ENSDARG00000102717,tmem42a,-0.0903,-0.5844,0.13002,False,not_significant
ENSDARG00000029615,zgc_77056,-0.0026,0.1288,0.314295,False,not_significant
ENSDARG00000040024,gpd1l,0.5102,-0.958,0.009595,False,not_significant
ENSDARG00000040027,osbpl10b,-0.3192,0.416,0.087736,False,not_significant
ENSDARG00000001890,stt3b,0.2586,-0.4337,0.184244,False,not_significant
ENSDARG00000034541,tgfbr2b,-0.349,0.6454,0.00671,False,not_significant
ENSDARG00000044574,rbms3,-0.429,0.1197,0.339004,False,not_significant
ENSDARG00000097794,CR626944.1,-1.114,0.2465,0.284091,False,not_significant
ENSDARG00000074286,hint3,0.0705,0.8293,0.069458,False,not_significant
ENSDARG00000040033,trmt11,0.7626,-1.2626,0.010091,True,down_in_MUT
ENSDARG00000092136,cenpw,0.0169,-2.5531,0.0,True,down_in_MUT
ENSDARG00000070081,rspo3,-0.0235,-0.049,0.387625,False,not_significant
ENSDARG00000070085,mettl6,0.0191,-0.5408,0.061415,False,not_significant
ENSDARG00000090181,BX072576.2,0.5122,-0.7086,0.075038,False,not_significant
ENSDARG00000021141,plekhf2,0.0919,0.2915,0.209587,False,not_significant
ENSDARG00000053652,ndufaf6,-0.0478,0.3606,0.125964,False,not_significant
ENSDARG00000075149,nagpa,0.4462,0.2789,0.210185,False,not_significant
ENSDARG00000028017,tp53inp1,0.4214,1.2288,0.025266,True,up_in_MUT
ENSDARG00000098529,ccne2,0.9665,-3.068,1e-06,True,down_in_MUT
ENSDARG00000102445,si_dkey-22o22.2,-0.3935,-1.0517,0.100556,False,not_significant
ENSDARG00000040059,gbp,-0.1768,-0.03,0.394633,False,not_significant
ENSDARG00000070108,dek,1.0134,-0.4545,0.134334,False,not_significant
ENSDARG00000090670,si_dkey-201i6.8,3.031,-6.2366,0.0,True,down_in_MUT
ENSDARG00000018096,scap,0.0475,0.4787,0.080178,False,not_significant
ENSDARG00000070124,ptpn23a,0.2579,-0.4662,0.035146,False,not_significant
ENSDARG00000101095,cpne4a,1.3619,-3.0583,0.003822,True,down_in_MUT
ENSDARG00000099631,cmtm6,-0.3312,0.4328,0.079416,False,not_significant
ENSDARG00000010032,cmtm7,-0.4399,0.4962,0.109349,False,not_significant
ENSDARG00000076132,siglec15l,0.0139,0.6795,0.163413,False,not_significant
ENSDARG00000070131,rpp25l,0.2506,-0.9724,0.041558,False,not_significant
ENSDARG00000060197,atp2c1,0.5412,-0.9341,0.050755,False,not_significant
ENSDARG00000053828,ubxn11,1.7387,-4.2273,2e-06,True,down_in_MUT
ENSDARG00000060215,cep85,-0.572,0.2492,0.210036,False,not_significant
ENSDARG00000004939,mtdhb,0.1156,0.9278,0.000608,False,not_significant
ENSDARG00000018853,si_dkey-199f5.8,0.1738,0.0585,0.364682,False,not_significant
ENSDARG00000027099,psmc4,0.052,0.3678,0.121145,False,not_significant
ENSDARG00000094400,si_dkey-199f5.6,1.4368,-2.5007,0.006937,True,down_in_MUT
ENSDARG00000060222,scn1ba,-0.0299,-0.1238,0.327388,False,not_significant
ENSDARG00000076689,gramd1a,-0.2552,-0.1716,0.27232,False,not_significant
ENSDARG00000070170,si_ch211-225p5.8,-0.4041,0.5946,0.083265,False,not_significant
ENSDARG00000040076,pycard,-0.2213,0.6306,0.122997,False,not_significant
ENSDARG00000008165,caspa,0.023,0.4981,0.124795,False,not_significant
ENSDARG00000053868,etv2,-0.3491,0.5912,0.045418,False,not_significant
ENSDARG00000040080,fli1b,-0.2553,0.8664,5.4e-05,False,not_significant
ENSDARG00000070178,zp3d.2,1.0866,-4.4472,0.0,True,down_in_MUT
ENSDARG00000040081,zp3d.1,0.0656,-3.266,,False,not_significant
ENSDARG00000070187,dyrk1b,-0.3882,0.7418,0.017643,False,not_significant
ENSDARG00000060256,alkbh8,0.3075,-0.4886,0.209133,False,not_significant
ENSDARG00000053912,fbl,0.3983,-0.1063,0.351134,False,not_significant
ENSDARG00000102167,ppox,0.1582,-0.3734,0.280867,False,not_significant
ENSDARG00000069981,cspg5a,-0.0095,0.8473,0.090012,False,not_significant
ENSDARG00000017397,smarcc1a,0.4952,-0.8396,0.001102,False,not_significant
ENSDARG00000103484,pkdc,-0.0794,-0.714,0.015633,False,not_significant
ENSDARG00000021033,herpud2,0.4053,0.0151,0.398102,False,not_significant
ENSDARG00000005150,tbx20,1.3978,-5.9036,3e-06,True,down_in_MUT
ENSDARG00000069995,dpy19l1l,0.4341,-0.494,0.159974,False,not_significant
ENSDARG00000073952,slc4a7,0.0992,0.0354,0.377601,False,not_significant
ENSDARG00000013734,polr3glb,0.0141,-0.5296,0.130062,False,not_significant
ENSDARG00000070000,txnipb,-0.0438,1.0848,0.008581,True,up_in_MUT
ENSDARG00000030494,hjv,0.0237,0.5999,0.031519,False,not_significant
ENSDARG00000077641,thbs3a,-0.2283,1.0193,0.002076,True,up_in_MUT
ENSDARG00000025500,mtx1a,0.1249,-0.1687,0.233233,False,not_significant
ENSDARG00000097761,BX005234.1,-0.2728,0.6397,0.149302,False,not_significant
ENSDARG00000008014,nudt17,0.066,0.4774,0.1787,False,not_significant
ENSDARG00000097528,si_dkey-7j14.5,-0.2398,0.3708,0.24049,False,not_significant
ENSDARG00000090552,si_dkey-7j14.6,-0.2837,0.6944,0.008229,False,not_significant
ENSDARG00000003927,cldn12,0.1589,-0.1677,0.280302,False,not_significant
ENSDARG00000077103,sema4aa,-0.3555,0.8852,0.078718,False,not_significant
ENSDARG00000015856,slc25a40,-0.0331,0.1126,0.326867,False,not_significant
ENSDARG00000074796,dbf4,1.911,-4.9698,0.0,True,down_in_MUT
ENSDARG00000060532,adam22,0.2333,-1.1991,0.020251,True,down_in_MUT
ENSDARG00000101543,washc5,0.1726,-0.3738,0.113339,False,not_significant
ENSDARG00000076590,atad2,1.199,-2.151,0.0,True,down_in_MUT
ENSDARG00000040121,psma2,-0.1352,0.2471,0.212362,False,not_significant
ENSDARG00000060489,mrpl32,-0.2933,0.457,0.087778,False,not_significant
ENSDARG00000104344,ccdc127a,-0.8053,0.9415,0.017869,False,not_significant
ENSDARG00000024940,rnf144b,-0.0902,0.1983,0.32391,False,not_significant
ENSDARG00000079946,sqlea,0.3913,2.2099,0.02746,True,up_in_MUT
ENSDARG00000095821,si_dkey-122a22.2,1.7477,-1.7813,1e-05,True,down_in_MUT
ENSDARG00000040123,zfpm2a,1.6494,-1.6976,0.00199,True,down_in_MUT
ENSDARG00000028367,sult2st3,-0.5243,0.8054,0.102358,False,not_significant
ENSDARG00000079543,dpys,-0.3981,-0.7117,0.17065,False,not_significant
ENSDARG00000101606,rims2a,0.1618,-1.4455,0.09001,False,not_significant
ENSDARG00000002267,dcaf13,0.5171,-0.7714,0.053149,False,not_significant
ENSDARG00000010738,zgc_101716,0.3994,-0.7845,0.101967,False,not_significant
ENSDARG00000021866,upk1a,-1.2109,1.6141,0.052456,False,not_significant
ENSDARG00000011333,arhgap33,0.8655,-0.5192,0.044085,False,not_significant
ENSDARG00000039910,rbm42,-0.1616,-0.2156,0.164163,False,not_significant
ENSDARG00000053005,cd22,-0.1538,-0.0654,0.374514,False,not_significant
ENSDARG00000089586,ncam3,0.893,-1.131,0.021012,True,down_in_MUT
ENSDARG00000039913,tmem147,0.0168,0.0275,0.389724,False,not_significant
ENSDARG00000039914,gapdhs,0.2085,-0.0342,0.38831,False,not_significant
ENSDARG00000102555,si_dkey-33i11.9,-0.0084,0.5123,0.169269,False,not_significant
ENSDARG00000099014,fxyd1,0.2527,0.5101,0.101031,False,not_significant
ENSDARG00000027609,hpn,1.2322,-1.0162,0.021973,True,down_in_MUT
ENSDARG00000053027,si_dkey-33i11.1,1.3808,-1.4542,0.090938,False,not_significant
ENSDARG00000073893,dnase2,-0.1009,0.4983,0.115878,False,not_significant
ENSDARG00000007727,rgl2,-0.1737,0.8698,0.048845,False,not_significant
ENSDARG00000069765,syngap1b,0.9876,-1.8903,0.002802,True,down_in_MUT
ENSDARG00000041481,smg5,0.2312,0.0369,0.360941,False,not_significant
ENSDARG00000041483,paqr6,-0.4623,0.3899,0.149661,False,not_significant
ENSDARG00000095863,afp4,0.0565,-1.1525,0.234408,False,not_significant
ENSDARG00000016516,rbm8a,0.2432,-0.4314,0.060632,False,not_significant
ENSDARG00000017220,otud7b,0.5559,-0.2944,0.145527,False,not_significant
ENSDARG00000069755,mtmr11,-0.191,0.2687,0.226683,False,not_significant
ENSDARG00000059945,sv2a,0.6754,-2.1176,0.001779,True,down_in_MUT
ENSDARG00000039915,bola1,0.0875,0.2722,0.188769,False,not_significant
ENSDARG00000033172,nr2f5,-0.6383,0.6413,0.084993,False,not_significant
ENSDARG00000097192,CU861453.1,0.6343,1.5931,0.051331,False,not_significant
ENSDARG00000091161,rpz,-0.107,1.012,0.004215,True,up_in_MUT
ENSDARG00000091215,rpz2,-0.0804,-0.0717,0.36713,False,not_significant
ENSDARG00000089889,rpz6,1.4614,0.1526,0.368881,False,not_significant
ENSDARG00000075718,rpz5,-0.322,0.7197,0.013711,False,not_significant
ENSDARG00000039871,rpz4,-0.2067,0.8883,0.050679,False,not_significant
ENSDARG00000099491,tmem176l.1,-0.0723,0.7467,0.011606,False,not_significant
ENSDARG00000098387,tmem176l.3a,-1.5074,1.4657,0.00337,True,up_in_MUT
ENSDARG00000089399,tmem176l.2,0.2392,-1.6936,0.036588,True,down_in_MUT
ENSDARG00000074390,tmem176l.4,-0.881,0.8384,0.131317,False,not_significant
ENSDARG00000052975,ubqln4,0.0007,0.5927,0.005264,False,not_significant
ENSDARG00000039872,lamtor2,0.1016,0.3283,0.15286,False,not_significant
ENSDARG00000014340,rab11al,0.631,-1.5996,0.017055,True,down_in_MUT
ENSDARG00000102587,mios,0.3049,-0.3911,0.06769,False,not_significant
ENSDARG00000087087,col28a1b,0.0882,0.7398,0.023515,False,not_significant
ENSDARG00000099098,LO017849.1,-0.3645,2.1431,0.112879,False,not_significant
ENSDARG00000021849,si_dkey-256h2.1,0.2537,-0.5458,,False,not_significant
ENSDARG00000052673,sept7b,0.3822,-0.2703,0.16104,False,not_significant
ENSDARG00000026835,slc25a32b,0.2136,0.7396,0.048845,False,not_significant
ENSDARG00000001971,cthrc1b,-0.3315,1.2876,0.033326,True,up_in_MUT
ENSDARG00000102452,eif3ha,0.1323,0.4281,0.120866,False,not_significant
ENSDARG00000006092,rad21a,0.4057,-0.6578,0.050855,False,not_significant
ENSDARG00000103155,ext1a,-0.1852,0.1375,0.353745,False,not_significant
ENSDARG00000019717,pbx2,-0.2667,0.6089,0.001384,False,not_significant
ENSDARG00000088308,notchl,-0.3357,0.4894,0.070872,False,not_significant
ENSDARG00000097878,CU694532.1,0.1105,0.4865,0.160477,False,not_significant
ENSDARG00000079766,tap1,-0.025,0.309,0.178308,False,not_significant
ENSDARG00000046087,brd2b,0.9468,-2.1689,1e-05,True,down_in_MUT
ENSDARG00000062621,satb1b,-0.2516,-1.2035,0.093882,False,not_significant
ENSDARG00000101526,si_dkey-82o10.4,0.6432,-0.1115,0.344601,False,not_significant
ENSDARG00000069703,efhb,1.3367,-5.8985,0.0,True,down_in_MUT
ENSDARG00000007257,rab5ab,-0.0409,0.1416,0.269298,False,not_significant
ENSDARG00000086162,znf385d,0.1342,-0.1834,0.328085,False,not_significant
ENSDARG00000034670,ube2e2,0.1185,0.2272,0.241179,False,not_significant
ENSDARG00000003820,nr1d2a,0.0108,1.9839,8e-06,True,up_in_MUT
ENSDARG00000025335,nek10,1.6574,-3.475,0.0,True,down_in_MUT
ENSDARG00000009250,etfb,-0.083,0.7125,0.041088,False,not_significant
ENSDARG00000098826,plcl2,-0.255,0.4654,0.065551,False,not_significant
ENSDARG00000104656,si_dkeyp-97a10.3,2.2289,-2.8097,6.1e-05,True,down_in_MUT
ENSDARG00000100886,si_dkeyp-97a10.1,0.6671,-4.0183,0.000178,True,down_in_MUT
ENSDARG00000098129,si_dkeyp-97a10.2,-0.1493,0.1977,0.259405,False,not_significant
ENSDARG00000059888,ago3a,-1.0556,0.5327,0.10676,False,not_significant
ENSDARG00000092644,ago1,-1.1172,0.2278,0.283708,False,not_significant
ENSDARG00000039851,dhdds,-0.1014,0.0962,0.337976,False,not_significant
ENSDARG00000099572,hmgn2,0.3116,-1.0565,0.01415,True,down_in_MUT
ENSDARG00000100697,FQ323156.1,-0.7989,0.1807,0.327425,False,not_significant
ENSDARG00000091801,serpinb14,-0.486,1.6242,0.000375,True,up_in_MUT
ENSDARG00000095830,serpinb1l1,0.0089,1.0116,4.8e-05,True,up_in_MUT
ENSDARG00000057263,zgc_173729,-0.7915,3.8462,0.007674,True,up_in_MUT
ENSDARG00000096888,serpinb1l4,-0.0763,0.2122,0.356618,False,not_significant
ENSDARG00000062517,si_ch211-107n13.1,-0.5218,0.7983,0.051066,False,not_significant
ENSDARG00000067784,CABZ01088428.1,2.0021,-3.6246,0.0,True,down_in_MUT
ENSDARG00000005791,rpl28,-0.3083,0.7386,0.000306,False,not_significant
ENSDARG00000063300,CU655845.1,0.0045,0.1505,0.33912,False,not_significant
ENSDARG00000009480,pdcl,0.1041,-0.0073,0.403947,False,not_significant
ENSDARG00000087131,ifnlr1,1.398,-3.8331,0.0,True,down_in_MUT
ENSDARG00000038439,fabp10a,-1.2688,-2.7232,0.060282,False,not_significant
ENSDARG00000018192,ubr5,0.216,-0.3718,0.104207,False,not_significant
ENSDARG00000052789,azin1a,0.2398,0.0351,0.375704,False,not_significant
ENSDARG00000023967,atp6v1c1a,-0.0178,0.3337,0.146439,False,not_significant
ENSDARG00000038445,spire1b,2.612,-4.2449,0.001487,True,down_in_MUT
ENSDARG00000105258,cep72,1.3062,-5.3265,0.0,True,down_in_MUT
ENSDARG00000017143,brd9,-0.1672,-0.2068,0.149816,False,not_significant
ENSDARG00000025043,trip13,2.0076,-4.2619,0.0,True,down_in_MUT
ENSDARG00000069929,CABZ01053976.1,-0.1948,0.0474,0.387389,False,not_significant
ENSDARG00000086950,si_ch211-269k10.2,-0.1528,-0.0947,0.350527,False,not_significant
ENSDARG00000097847,si_ch211-269k10.4,-0.3945,1.0486,0.03706,True,up_in_MUT
ENSDARG00000090473,si_ch211-269k10.5,-0.2902,-0.5853,0.273694,False,not_significant
ENSDARG00000012588,ptdss1a,-0.2478,-0.1859,0.312254,False,not_significant
ENSDARG00000069594,kif13a,-0.4141,4.1217,0.030158,True,up_in_MUT
ENSDARG00000031809,rbm24b,-0.3222,2.9425,0.008703,True,up_in_MUT
ENSDARG00000052746,grinab,-0.0184,8.4174,,False,not_significant
ENSDARG00000059811,smpd5,0.751,5.683,,False,not_significant
ENSDARG00000097039,CR759845.1,-0.7132,-0.2274,0.349856,False,not_significant
ENSDARG00000052747,gpatch3,-0.3903,-0.3231,0.221736,False,not_significant
ENSDARG00000059806,sacm1lb,0.0703,-0.1881,0.322119,False,not_significant
ENSDARG00000098792,znrf2b,-0.6242,0.6153,0.029902,False,not_significant
ENSDARG00000005085,ggctb,-0.9042,-0.5763,0.100994,False,not_significant
ENSDARG00000036308,nod1,-0.0754,0.2136,0.296627,False,not_significant
ENSDARG00000074665,cdk14,0.6375,-2.2579,0.0042,True,down_in_MUT
ENSDARG00000009494,xrcc1,0.9283,-1.6804,8e-06,True,down_in_MUT
ENSDARG00000005713,ethe1,0.232,0.2617,0.221362,False,not_significant
ENSDARG00000100043,CABZ01111454.1,-0.1399,0.1083,0.366356,False,not_significant
ENSDARG00000042010,pklr,-0.2051,-3.1214,0.000898,True,down_in_MUT
ENSDARG00000042014,cyp11c1,2.147,-3.167,0.00264,True,down_in_MUT
ENSDARG00000059870,clk2b,-0.0261,-0.4984,0.05595,False,not_significant
ENSDARG00000104186,fbxo43,1.2494,-2.8537,0.052903,False,not_significant
ENSDARG00000038006,osr2,0.1337,0.0857,0.366466,False,not_significant
ENSDARG00000102914,dennd4b,-0.0503,0.4511,0.01072,False,not_significant
ENSDARG00000069499,spag1b,0.1603,-4.2781,0.0,True,down_in_MUT
ENSDARG00000099405,CU694952.1,1.5004,-4.534,3.5e-05,True,down_in_MUT
ENSDARG00000102087,pop1,1.1625,-2.5753,0.001893,True,down_in_MUT
ENSDARG00000091079,si_zfos-1192g2.3,-0.2548,0.7136,0.020352,False,not_significant
ENSDARG00000021891,zbtb7b,0.271,-0.2308,0.288615,False,not_significant
ENSDARG00000035023,khdc4,-0.4093,0.1986,0.26313,False,not_significant
ENSDARG00000098650,iqgap3,2.2123,-3.1479,0.0,True,down_in_MUT
ENSDARG00000103670,cmc1,0.0149,0.524,0.097008,False,not_significant
ENSDARG00000017219,pabpc1a,0.1181,0.2787,0.184221,False,not_significant
ENSDARG00000069589,tmem222a,-0.2608,-0.1581,0.288651,False,not_significant
ENSDARG00000059760,wdtc1,0.0688,-0.0977,0.317162,False,not_significant
ENSDARG00000069583,zgc_114181,-0.4872,0.4751,0.344601,False,not_significant
ENSDARG00000077559,LO017815.1,0.3987,0.3438,0.342724,False,not_significant
ENSDARG00000102419,azi2,0.2139,-0.0535,0.38156,False,not_significant
ENSDARG00000087933,zgc_174972,-0.2674,-1.2699,0.051673,False,not_significant
ENSDARG00000087453,si_ch73-57f22.2,0.2378,-0.3807,0.239743,False,not_significant
ENSDARG00000077489,lrfn2b,-1.2157,-0.3026,0.335587,False,not_significant
ENSDARG00000088929,ypel5,-0.0156,-0.4465,0.142085,False,not_significant
ENSDARG00000020984,slc16a10,0.5199,-0.0278,0.393142,False,not_significant
ENSDARG00000043960,rpf2,0.1698,-0.1562,0.327388,False,not_significant
ENSDARG00000043963,si_ch211-241j12.3,-0.4333,-2.9228,,False,not_significant
ENSDARG00000071040,smim8,-0.2732,0.5097,0.133403,False,not_significant
ENSDARG00000043973,znf292b,-0.0842,-0.0998,0.319421,False,not_significant
ENSDARG00000020785,lama4,-0.292,0.7994,0.009376,False,not_significant
ENSDARG00000025319,fynb,-0.2477,0.7475,0.011722,False,not_significant
ENSDARG00000077859,ndufaf4,0.0115,-0.0603,0.365543,False,not_significant
ENSDARG00000074540,gpr63,0.3189,-1.5556,0.008626,True,down_in_MUT
ENSDARG00000007496,ufl1,0.112,-0.0287,0.384763,False,not_significant
ENSDARG00000027807,frk,0.0882,0.1307,0.362815,False,not_significant
ENSDARG00000006797,nt5dc1,0.1774,0.128,0.347352,False,not_significant
ENSDARG00000101535,col10a1b,-0.9141,3.4052,0.000668,True,up_in_MUT
ENSDARG00000017988,dse,0.1427,0.3096,0.175159,False,not_significant
ENSDARG00000069661,si_dkey-121j17.6,0.0238,0.8164,0.060894,False,not_significant
ENSDARG00000005629,smyd2b,0.227,1.3766,0.000621,True,up_in_MUT
ENSDARG00000007151,kcnk2b,0.2719,-2.2285,0.05109,False,not_significant
ENSDARG00000014232,si_dkey-121j17.5,0.1287,0.5677,0.199608,False,not_significant
ENSDARG00000102923,senp6a,-0.0124,-0.4162,0.167813,False,not_significant
ENSDARG00000044016,myo6a,0.3453,-0.3546,0.192928,False,not_significant
ENSDARG00000043912,mei4,-0.212,-4.0813,9.1e-05,True,down_in_MUT
ENSDARG00000071017,nt5e,-0.5004,1.1232,0.005667,True,up_in_MUT
ENSDARG00000006332,snx14,-0.1001,0.2551,0.183335,False,not_significant
ENSDARG00000009020,cnr1,-0.454,0.0567,0.392075,False,not_significant
ENSDARG00000032261,rngtt,0.5546,-0.147,0.266221,False,not_significant
ENSDARG00000014057,gabrr2b,3.4827,-4.2457,0.000205,True,down_in_MUT
ENSDARG00000033489,ube2j1,-0.1093,0.1812,0.271283,False,not_significant
ENSDARG00000033138,lyrm2,-0.2276,0.302,0.292436,False,not_significant
ENSDARG00000096569,BX248418.1,-0.413,-1.1188,0.03136,True,down_in_MUT
ENSDARG00000029370,ankrd6b,0.9205,-1.19,0.006832,True,down_in_MUT
ENSDARG00000003751,lats1,0.173,-0.6365,0.031362,False,not_significant
ENSDARG00000034076,lrp11,0.5463,0.1879,0.366582,False,not_significant
ENSDARG00000015201,pcmt,-0.2494,0.83,0.000668,False,not_significant
ENSDARG00000043884,nup43,0.6286,-0.3154,0.202325,False,not_significant
ENSDARG00000021509,tab2,-0.1401,0.1998,0.202776,False,not_significant
ENSDARG00000010425,scara5,0.1575,-0.7109,0.102058,False,not_significant
ENSDARG00000043877,mmachc,-0.0669,-1.465,0.019783,True,down_in_MUT
ENSDARG00000095751,leg1.2,-0.8882,-4.0346,0.02365,True,down_in_MUT
ENSDARG00000090722,leg1.1,-0.9637,-3.2571,0.029335,True,down_in_MUT
ENSDARG00000010619,themis,-0.3111,-0.0745,0.389843,False,not_significant
ENSDARG00000063416,ptprk,-0.606,0.0985,0.334538,False,not_significant
ENSDARG00000099390,lama2,-0.5904,0.918,0.043091,False,not_significant
ENSDARG00000074740,arhgap18,-0.5854,0.6554,0.057695,False,not_significant
ENSDARG00000025983,l3mbtl3,1.765,-2.6543,0.0,True,down_in_MUT
ENSDARG00000031540,tmem200a,1.2162,-1.3379,0.067279,False,not_significant
ENSDARG00000093374,EPB41L2,0.2416,-0.3788,0.133435,False,not_significant
ENSDARG00000043843,akap7,-0.0194,0.247,0.236669,False,not_significant
ENSDARG00000029157,med23,0.7658,-0.4028,0.172309,False,not_significant
ENSDARG00000032571,il20ra,0.7723,-2.3319,0.001504,True,down_in_MUT
ENSDARG00000077029,bub1,3.0242,-3.6194,0.0,True,down_in_MUT
ENSDARG00000040179,zgc_101562,0.0053,-1.0322,0.023281,True,down_in_MUT
ENSDARG00000021997,cfap206,2.4402,-5.8631,0.0,True,down_in_MUT
ENSDARG00000040180,slc35a1,-0.0837,0.1837,0.262796,False,not_significant
ENSDARG00000032277,rars2,0.0579,-0.5479,0.188787,False,not_significant
ENSDARG00000058729,akirin2,0.1442,-0.2754,0.165504,False,not_significant
ENSDARG00000040184,syncrip,0.1767,0.0923,0.301529,False,not_significant
ENSDARG00000043858,cdk19,-1.3173,1.3992,0.176331,False,not_significant
ENSDARG00000005416,map3k5,-0.6771,-0.244,0.285945,False,not_significant
ENSDARG00000058835,si_ch73-212j7.3,-0.598,0.4489,0.218212,False,not_significant
ENSDARG00000012467,spint1b,0.7995,-1.8134,0.001374,True,down_in_MUT
ENSDARG00000104103,rps6kc1,0.1644,-0.126,0.306018,False,not_significant
