,activity,pval
MYRF,-0.5102237639331162,0.8830636143684387
NKX2-2,-0.510476137591013,0.8830636143684387
OVOL1,-0.5149234761522697,0.8830636143684387
KAT6A,-0.5190046376846634,0.8830636143684387
NFIB,-0.5366639651329873,0.8789945244789124
ARID5B,-0.5385341030374645,0.8789945244789124
TEAD1,-0.5491957349626886,0.8747797608375549
PRDM1,-0.5507368340676222,0.8747797608375549
NEUROD1,-0.5563096581169703,0.8747797608375549
TBX18,-0.5595411404278333,0.8747797608375549
TCF21,-0.5706163312239796,0.8679476976394653
PAX1,-0.582322801262718,0.8599516749382019
NKX2-1,-0.6037513011601896,0.8469367623329163
ZEB2,-0.6190561000946324,0.838635265827179
NRL,-0.6215358082361916,0.8380045294761658
FOXP3,-0.6259534048858396,0.8360085487365723
FEZF1,-0.6493227557675397,0.822526216506958
TFDP1,-0.6501042142706098,0.822526216506958
ZEB1,-0.6568811895536353,0.8203807473182678
HOXB1,-0.6578398960407109,0.8203807473182678
E2F7,-0.6617778063219788,0.8203807473182678
ARID4A,-0.6627547563950323,0.8203807473182678
MITF,-0.6732440771929,0.8175334334373474
FOXO4,-0.676477775950354,0.8175334334373474
FOXP2,-0.6765589572569649,0.8175334334373474
PHF20,-0.6909523933511815,0.817372739315033
ETS2,-0.6958647309759004,0.8143765926361084
ENO1,-0.710827415544586,0.8026222586631775
BCOR,-0.7187327428222808,0.8021367788314819
TRPS1,-0.7198845197578763,0.8021367788314819
ZFP42,-0.7236904584545817,0.8021367788314819
ETS1,-0.7302190300922741,0.8018715381622314
CEBPD,-0.7337237253510596,0.8015767335891724
HOXA11,-0.7356986415078156,0.8015767335891724
MECOM,-0.7365488367387675,0.8015767335891724
SMAD7,-0.737479309712504,0.8015767335891724
TLX1,-0.7394063301469416,0.8015767335891724
RARA,-0.7505891941623326,0.8015767335891724
NFATC3,-0.7571761041418321,0.8015767335891724
NACC1,-0.7650008732795055,0.7992544770240784
SALL4,-0.7665225055601003,0.7992544770240784
SIM2,-0.7783910892591565,0.7911013960838318
TP53,-0.7824693691847713,0.7898380756378174
TBR1,-0.7857246822938074,0.7898380756378174
CXXC1,-0.7907450914694828,0.7898380756378174
SMAD3,-0.7915221787305219,0.7898380756378174
SRF,-0.7959074197658565,0.7898380756378174
FOXQ1,-0.797926694942592,0.7898380756378174
NR0B2,-0.799092014527095,0.7898380756378174
BARX1,-0.8040566618679478,0.7885318398475647
