,activity,pval
TFDP3,1.479878253634326,0.4126506745815277
KLF9,1.4740035253462525,0.41393497586250305
TCF21,1.4738417433979487,0.41393497586250305
DLX5,1.4664181631831414,0.4146287739276886
GATA6,1.4600144874596852,0.4146287739276886
RCOR2,1.459921548021137,0.4146287739276886
MTA1,1.459133224871301,0.4146287739276886
KLF12,1.4577190311278514,0.4146287739276886
USF1,1.4492565553127512,0.4189375638961792
SPIB,1.4479727737362968,0.4189375638961792
KDM5D,1.4450209463006618,0.419579416513443
SIM2,1.4422876379210514,0.42005255818367004
ESRRA,1.4269763274815708,0.4306027591228485
ESRRG,1.3963643742078342,0.4504546821117401
NR3C1,1.3919168522697252,0.45185402035713196
SMAD6,1.3901034139892285,0.45185402035713196
LITAF,1.3831963668483371,0.45185402035713196
PAX1,1.3820386557841122,0.45185402035713196
PIN1,1.3782955505264411,0.45185402035713196
KMT2A,1.377059994339048,0.45185402035713196
NOTCH1,1.3750436535265766,0.45185402035713196
ELK4,1.374541609174786,0.45185402035713196
FLI1,1.373542679794895,0.45185402035713196
PPARGC1B,1.3703486461847407,0.4527750015258789
OLIG1,1.3649071795189271,0.4541701674461365
E4F1,1.3365043674260606,0.47423356771469116
ID2,1.3344364338628014,0.47423356771469116
TEF,1.2997917173823201,0.500419557094574
JDP2,1.2980614325116842,0.500419557094574
TFAP2B,1.294092417763691,0.5018380284309387
TTF1,1.2922952116042499,0.5018380284309387
NFYA,1.287870329956431,0.5039196610450745
ZBTB7B,1.2853178483716778,0.504346489906311
PKNOX1,1.2809776497665262,0.5063638091087341
ESRRB,1.2716910062117606,0.5128042101860046
BATF,1.2690091223657303,0.5133570432662964
HAND2,1.264976251403886,0.5151245594024658
NFYC,1.259581203186574,0.5181224346160889
GFI1B,1.2495620299087196,0.5220219492912292
NFIC,1.245020192819244,0.5220219492912292
HOXB1,1.2350470949993397,0.5273548364639282
MAFA,1.227021855513894,0.5327977538108826
EHF,1.219173300958575,0.5362572073936462
ZEB2,1.2121451481849101,0.5389864444732666
PAX6,1.1972873853003974,0.5469216108322144
PBX1,1.1972015376598937,0.5469216108322144
AHR,1.1948083806984897,0.5469216108322144
ZGLP1,1.1845308958323197,0.5495041608810425
WWTR1,1.1794611220951925,0.5495041608810425
CEBPA,1.1773787228295671,0.5495041608810425
MECOM,1.1767274352098083,0.5495041608810425
POU2F2,1.1686538007567238,0.5533002614974976
MAX,1.1578443754610463,0.5614660978317261
BRD4,1.1527431260058316,0.5643755197525024
ASCL2,1.1475117449748153,0.5674153566360474
NR4A1,1.1356457151392896,0.5733824968338013
TEAD2,1.1342385484161406,0.5733824968338013
SIX4,1.1332771659389675,0.5733824968338013
ATF5,1.1284575250660203,0.5760663151741028
CREB3L3,1.1251777120581803,0.5773108005523682
KLF5,1.1211583414782798,0.5792536735534668
REST,1.1156066291519284,0.5811079144477844
PHOX2B,1.1135516152308806,0.5811079144477844
ARID1A,1.1114549796166326,0.5811079144477844
PAX2,1.1114139463526393,0.5811079144477844
NKX3-2,1.1070889309480951,0.5833534002304077
ETV6,1.094018075117904,0.5908405780792236
ZHX2,1.093354049502211,0.5908405780792236
PHF5A,1.090338931912186,0.5918692946434021
RXRG,1.0860446300675497,0.5939059257507324
GRHL3,1.082737327823695,0.5939059257507324
RFX5,1.0824223612800914,0.5939059257507324
HOXA13,1.0737173615177764,0.6003416776657104
VDR,1.069816275508851,0.6019351482391357
KLF13,1.068211119005009,0.6019351482391357
DNMT3B,1.0652364761944095,0.6029468178749084
ATF6,1.0528214605783772,0.6111515760421753
SREBF2,1.0474937071741053,0.6142042875289917
NKRF,1.0458211786041212,0.6142042875289917
THRB,1.0421767183595405,0.6150239109992981
PLAG1,1.0411617310452164,0.6150239109992981
FOSB,1.0379942039871692,0.6162409782409668
NR1I3,1.035311038507941,0.6162610650062561
RORC,1.0341877912189352,0.6162610650062561
NKX3-1,1.0200960224950495,0.6279993057250977
RXRA,1.0152019771037002,0.630902886390686
ATF7,1.0031329839207532,0.6408109664916992
