source,target,mor,target_stat
STAT3,TPX2,1.0,-8.748434001244032
STAT3,FOXM1,1.0,-9.5751264880173
STAT3,ANXA1,1.0,3.090138353243278
STAT3,POLR2H,1.0,-2.792956617107802
CREB1,ENTPD1,1.0,3.093056137125623
CREB1,ESR1,1.0,-2.4381889131823837
CREB1,HBG2,1.0,-2.9677654517487757
CREB1,STING1,1.0,2.2193012100994385
EGR1,VCAN,1.0,2.47919898822061
EGR1,NCAN,1.0,-2.7357745667676254
HIF1A,HSD3B2,1.0,-5.17718250485071
HIF1A,NTRK2,1.0,-4.2195952364968905
MEF2C,AMPD1,1.0,3.2603778502217575
MEF2C,MYOM1,1.0,3.7648666013525
MEF2C,MYOM2,1.0,3.775815897092395
MEF2C,MYOZ2,1.0,4.899145164184964
MEF2C,HCN4,1.0,-4.099663414478204
MEF2C,OLFM4,1.0,-3.558369584654738
MEF2C,COL2A1,1.0,3.2254020405751813
MEF2C,MMP20,1.0,2.335162432067068
GATA2,PDE9A,1.0,-5.473596762073602
SRF,ANK1,1.0,3.663961620206397
NFKB1,MYOZ2,1.0,4.899145164184964
NFKB1,MYOZ1,1.0,3.3705211664063652
NFE2L2,IL1RN,1.0,3.2461824392939853
MYOD1,ANK1,1.0,3.663961620206397
JUN,HBG2,1.0,-2.9677654517487757
ATF4,SNCG,1.0,3.9863801492007567
MYB,RUNX1,-1.0,3.3143319516379544
ETV4,WNT8B,1.0,-2.1505859541204853
ATF2,ENTPD1,1.0,3.093056137125623
AR,FAM13A,1.0,4.051260785479022
AR,NME7,1.0,-4.098349539864906
AR,PTPRM,1.0,-2.140922965627592
AR,QSOX1,1.0,-2.601760529153782
AR,TNFRSF1A,1.0,-3.80815400152757
ESR1,PTPRG,1.0,-2.358916069983431
TP53,PPM1J,1.0,-3.933539691827282
EPAS1,BHLHE40,1.0,3.716520427155257
E2F1,WRAP73,1.0,-6.262905693785695
SP1,UGT1A6,1.0,-2.076373132776965
E2F4,ADARB1,1.0,-4.8078006722910365
E2F4,BARD1,1.0,-3.390389474291019
E2F4,BUB3,1.0,-4.153928036375001
E2F4,CFAP20,1.0,-4.661653526622762
E2F4,CHEK1,1.0,-8.925661230260802
E2F4,FEN1,1.0,-4.0728476977147645
E2F4,FOXM1,1.0,-9.5751264880173
E2F4,HMGB1,1.0,-4.759945413312727
E2F4,HMGN2,1.0,-2.655984074089248
E2F4,MAD2L1,1.0,-7.784820060689872
E2F4,MCM3,1.0,-3.847358505974954
E2F4,MLH1,1.0,-4.325915159147009
E2F4,NDC80,1.0,-7.172996236271055
E2F4,NEK2,1.0,-6.917208275191812
E2F4,PARK7,1.0,2.9934499858156896
E2F4,PCNT,1.0,-4.297169542762418
E2F4,POLA2,1.0,-4.478693419564819
E2F4,POLE2,1.0,-4.659322132352788
E2F4,PRC1,1.0,-7.951862983724839
E2F4,PRPSAP1,1.0,-3.28085587115111
E2F4,RFC4,1.0,-4.4290253061570475
E2F4,RPS8,1.0,5.126299872397227
E2F4,SMC2,1.0,-5.982199491527044
E2F4,SMC4,1.0,-5.352819127467577
E2F4,WEE1,1.0,-4.162639338276095
E2F4,XRCC2,1.0,-3.837754625364087
ETS1,TNFRSF8,1.0,3.243721648061006
STAT1,DCLRE1C,1.0,-5.223273326001614
STAT1,KIF2A,1.0,-4.181850516703921
STAT1,ZNF181,1.0,-5.958528998849521
STAT1,ZNF302,1.0,-5.958528998849521
HIF1A,ADORA2B,1.0,2.1287944652138453
HIF1A,CDH13,1.0,2.807335102461779
HIF1A,GBE1,1.0,-2.225456311573258
HIF1A,PKM,1.0,2.782952239855977
GATA2,HMGB1,1.0,-4.759945413312727
GATA2,PLSCR2,1.0,-3.6788783087962726
RUNX1,LCP2,1.0,3.3296918736501846
AP1,JUN,1.0,3.396546800075237
AP1,ESR1,1.0,-2.4381889131823837
NFKB,TNF,1.0,2.941879845906474
NFKB,CSF1,-1.0,2.291847031312138
NFKB,COL1A2,-1.0,3.4818647675982857
NFKB,TGFB1,1.0,3.022154808637843
AP1,TNF,1.0,2.941879845906474
AP1,IL1B,1.0,3.2461824392939853
NFKB,IL1B,1.0,3.2461824392939853
AP1,ERCC1,1.0,-4.829806848598376
AP1,FN1,1.0,3.453844507751022
AP1,HBB,1.0,-2.9677654517487757
NFKB,AKT1,-1.0,2.345211714691306
AP1,INS,-1.0,-3.1429458172706743
AP1,SNCG,1.0,3.9863801492007567
NFKB,TKT,1.0,-4.135642432536702
AP1,NR4A1,1.0,3.1465592465857655
AP1,APOB,1.0,-3.3931722975288525
NFKB,IRF1,1.0,2.493892118109921
AP1,CFI,1.0,-2.5655326787444124
NFKB,CFI,1.0,-2.5655326787444124
NFKB,FN1,1.0,3.453844507751022
AP1,SLA,1.0,3.3433447403083867
AP1,TGFB1,1.0,3.022154808637843
AP1,HGF,1.0,-2.7741340955428404
AP1,PRKCQ,1.0,4.465560344221823
NFKB,IL15,1.0,3.6008055344426766
AP1,MMP12,1.0,3.2523170407473603
NFKB,NCAM1,1.0,-2.582276686210248
NFKB,CSNK2A1,1.0,-4.358973438591382
AP1,SERPINF2,1.0,-2.74859618503392
AP1,MGMT,1.0,-4.430154740631117
NFKB,BRCA2,1.0,-7.856314313489825
AP1,TGM1,1.0,4.292842854104014
NFKB,CCK,1.0,-2.091242525966912
NFKB,GDNF,1.0,-2.9312994902461047
AP1,TPSD1,1.0,-5.649846996936003
AP1,EPHB2,1.0,-5.297389676757354
AP1,MC2R,1.0,-3.478070774399532
NFKB,ESR1,-1.0,-2.4381889131823837
NFKB,ACP5,1.0,-2.9007169808875077
NFKB,CYP3A7,1.0,-5.486499960771375
NFKB,CYP3A4,-1.0,-5.486499960771375
NFKB,TNFRSF11A,1.0,3.243721648061006
AP1,WEE1,1.0,-4.162639338276095
AP1,PCNA,1.0,-4.844095724228697
AP1,AR,-1.0,3.159246454108278
NFKB,AR,-1.0,3.159246454108278
NFKB,LTBR,1.0,3.243721648061006
AP1,STXBP1,1.0,-3.169279210037995
AP1,OPRM1,1.0,-2.1631537259200964
AP1,GC,1.0,-3.4018507709393875
AP1,IL1RN,1.0,3.2461824392939853
NFKB,PRKCQ,1.0,4.465560344221823
NFKB,RRM2,1.0,-5.408564615554541
NFKB,CD69,1.0,3.8997397890756753
NFKB,IL1RN,1.0,3.2461824392939853
NFKB,CXCR4,1.0,3.180982845092012
NFKB,SULT1E1,1.0,4.086495761851927
NFKB,JUN,1.0,3.396546800075237
NFKB,TRPC1,1.0,-3.954691232516616
NFKB,INS,1.0,-3.1429458172706743
AP1,TNFRSF8,1.0,3.243721648061006
AP1,APP,1.0,3.9224812784918974
NFKB,AMH,1.0,-3.593475126534455
AP1,IL11,1.0,2.5255428475587514
AP1,FOSL1,1.0,-2.460526589306318
AP1,MAT2A,1.0,2.791143890891142
NFKB,MAT2A,1.0,2.791143890891142
AP1,THBS1,-1.0,3.6668201069002913
NFKB,MAF,1.0,4.4821166953331355
NFKB,KLK3,1.0,-2.5342249597472484
AP1,CP,1.0,-2.52557486392709
NFKB,MMP3,1.0,3.2523170407473603
AP1,MMP26,1.0,3.2523170407473603
NFKB,CYP17A1,1.0,-4.138754962358037
NFKB,CD74,1.0,3.67163172498388
NFKB,STMN1,1.0,-4.991074712707497
AP1,PDLIM7,1.0,4.0344630552332985
NFKB,G6PC1,1.0,2.4166717846933956
NFKB,ARRB2,1.0,-3.1573550068613523
AP1,APOE,-1.0,-2.3413392923672265
NFKB,APOE,1.0,-2.3413392923672265
AP1,TNFSF11,1.0,2.1559243471146337
AP1,NCF2,1.0,3.014392872371178
NFKB,CCNB1,1.0,-5.148531837620426
AP1,PON2,1.0,-2.7388894952320597
AP1,CCNA2,1.0,-7.72999844065542
NFKB,ALOX5AP,1.0,2.414794076147949
NFKB,NFKBIE,1.0,3.1187071566730262
NFKB,PIAS1,1.0,-2.281584332320854
NFKB,MCL1,1.0,2.7933113482826646
AP1,PVR,1.0,2.728287428109234
AP1,MMP3,1.0,3.2523170407473603
NFKB,BIRC5,1.0,-8.91958892077433
AP1,TNFRSF1B,1.0,3.243721648061006
NFKB,OLR1,1.0,3.8997397890756753
NFKB,TAC1,1.0,-2.920361480187039
AP1,CD44,1.0,2.8811164317084033
NFKB,TNFRSF10B,1.0,3.243721648061006
NFKB,NR4A1,1.0,3.1465592465857655
AP1,MMP2,1.0,3.059795577702193
NFKB,PTBP2,1.0,-4.487178474923956
AP1,PTN,1.0,-2.4241401043469866
NFKB,IRF4,1.0,-2.4435854312939593
AP1,GRIN2B,1.0,-3.924494325242664
NFKB,CYBB,1.0,2.476915740960619
NFKB,HAMP,1.0,-2.8301053850237894
AP1,REG3A,1.0,-4.10975609942466
NFKB,TGFA,1.0,-2.183150275034285
AP1,CD69,1.0,3.8997397890756753
AP1,IRS2,1.0,6.1554340836326755
NFKB,PGLYRP2,1.0,-2.5855636710137087
NFKB,SKP2,1.0,-3.863398122245528
AP1,ERBB4,1.0,-4.460358059769004
AP1,ALK,1.0,2.1847817083792505
AP1,CXCR4,1.0,3.180982845092012
AP1,ABCB11,1.0,-2.16398397235078
NFKB,SLC22A4,1.0,-2.638219262792119
AP1,AKT1,1.0,2.345211714691306
AP1,TNFRSF11A,1.0,3.243721648061006
AP1,NOTCH4,1.0,2.7832618092445354
NFKB,KCNH2,1.0,-4.9273277879860276
NFKB,EPHB2,1.0,-5.297389676757354
NFKB,HPSE2,1.0,-2.478048702851914
NFKB,MYOZ1,1.0,3.3705211664063652
NFKB,TNFSF11,1.0,2.1559243471146337
AP1,CXCL12,1.0,2.568224689498754
AP1,SOCS3,1.0,3.3774192114124952
NFKB,TNFRSF4,1.0,3.243721648061006
NFKB,MGMT,1.0,-4.430154740631117
AP1,ROS1,1.0,-4.855673224654865
AP1,CYP17A1,-1.0,-4.138754962358037
AP1,SMARCA1,1.0,-2.6489427597135418
NFKB,LZTS2,1.0,-3.4531032843398397
NFKB,PTX3,1.0,2.573002020983385
NFKB,MUC5B,1.0,-3.402442614987643
AP1,C5,1.0,-2.0721530282614795
AP1,SNAP25,1.0,-2.3729794433266833
NFKB,DCLK1,1.0,-2.69011731898097
NFKB,APP,1.0,3.9224812784918974
AP1,AGT,1.0,-3.1403708066699907
AP1,KLF16,1.0,3.271680537931605
NFKB,DUSP1,1.0,3.367929524900669
NFKB,OPRM1,1.0,-2.1631537259200964
AP1,LOXL4,1.0,3.09887364449401
NFKB,NTN1,1.0,2.8135546884568634
NFKB,SPARC,1.0,2.9408689625183353
NFKB,TNFRSF18,1.0,3.243721648061006
AP1,TXNIP,1.0,3.940862955297727
AP1,NOXO1,1.0,-3.1062325075807897
NFKB,CEBPA,1.0,4.421536560150719
NFKB,MMP2,1.0,3.059795577702193
NFKB,SUMO4,1.0,-2.8256651977106304
AP1,VCAN,1.0,2.47919898822061
NFKB,COMT,-1.0,3.2796575474837084
AP1,OLR1,1.0,3.8997397890756753
AP1,RAC2,1.0,2.453073471598788
NFKB,PLD1,1.0,-3.0164230142771347
AP1,UGT2B15,1.0,-2.076373132776965
NFKB,ECRG4,1.0,3.059453421477338
AP1,CDH17,1.0,2.3170608088748157
AP1,LOX,1.0,3.156973111819979
NFKB,LOX,1.0,3.156973111819979
AP1,DUSP1,1.0,3.367929524900669
NFKB,VASP,1.0,2.267812366430088
NFKB,G0S2,1.0,4.405208658149457
NFKB,P2RY1,1.0,2.5940325648556763
NFKB,PENK,1.0,3.630667168029536
NFKB,OLFM4,1.0,-3.558369584654738
NFKB,MMP10,1.0,3.2523170407473603
NFKB,APRT,1.0,-2.2672600728416588
NFKB,PRKAA2,1.0,3.390214509327942
AP1,SCD,1.0,2.86721564673993
NFKB,LTF,1.0,-2.1380221533195445
NFKB,TNFRSF1A,1.0,-3.80815400152757
NFKB,LIMD2,1.0,2.8473904867812987
NFKB,MMP14,1.0,3.835413434787864
AP1,SFTPB,-1.0,3.13210155475697
AP1,TTF1,1.0,-5.509499073412737
NFKB,FABP5,1.0,3.271576174055252
NFKB,HSD11B2,1.0,2.3426927016084913
AP1,MCL1,1.0,2.7933113482826646
AP1,TREX1,1.0,-4.064154127822012
AP1,MYL9,1.0,3.1440063518335344
NFKB,ALOX5,-1.0,-2.167324916469791
NFKB,ABCG2,1.0,-3.753506764663212
NFKB,SLC9A2,1.0,-3.2529911499247883
AP1,CSF1,1.0,2.291847031312138
AP1,AXL,1.0,3.503754003282627
NFKB,AGT,1.0,-3.1403708066699907
NFKB,TGM2,1.0,2.778198228201287
NFKB,KLF4,1.0,2.4247461280714377
NFKB,NOLC1,1.0,-2.480030445596071
NFKB,IL22RA1,1.0,-7.250200804077198
AP1,ITGA5,1.0,4.421643011437508
AP1,TGFA,1.0,-2.183150275034285
NFKB,DLGAP5,1.0,-4.615099468168931
NFKB,AKIP1,1.0,-2.384613279478947
AP1,TKT,1.0,-4.135642432536702
NFKB,ALCAM,1.0,-2.170008483356117
NFKB,PDIK1L,1.0,-2.375793760427112
AP1,HMGB1,1.0,-4.759945413312727
NFKB,HMGB1,1.0,-4.759945413312727
NFKB,CDK2,1.0,-10.849427631653183
NFKB,TRIM28,1.0,-6.446684435320904
AP1,F2R,1.0,2.81343917472412
NFKB,NPHS1,1.0,-2.808906030562566
NFKB,TNFRSF1B,1.0,3.243721648061006
AP1,PTPRO,1.0,-4.8267812114813085
AP1,IFNAR1,1.0,2.6904150658407935
NFKB,IFNAR1,1.0,2.6904150658407935
NFKB,ANKRD1,1.0,-2.0838861522744883
NFKB,NAMPT,1.0,-4.489675290735058
AP1,CLDN2,1.0,-8.049777362335849
NFKB,PKM,1.0,2.782952239855977
NFKB,BHLHE40,1.0,3.716520427155257
AP1,ENPP2,1.0,2.376856004000426
NFKB,CXCL12,1.0,2.568224689498754
NFKB,PCNA,1.0,-4.844095724228697
NFKB,UGT1A1,1.0,-3.1138787628268316
AP1,FASN,1.0,-4.17136223001874
NFKB,C3,1.0,-6.0987078126101535
NFKB,LRWD1,1.0,-2.0534539880182514
NFKB,AANAT,1.0,-3.6598357628378824
AP1,SLC2A3,1.0,2.32469637785902
NFKB,SOCS3,1.0,3.3774192114124952
NFKB,TERF1,1.0,-7.329163344094506
NFKB,TINF2,1.0,-3.035921248368322
AP1,TBP,1.0,-2.915263142103329
NFKB,TRPC6,-1.0,-2.089806657445092
NFKB,ITGB1,1.0,-2.7837621480695063
AP1,HAMP,1.0,-2.8301053850237894
NFKB,IRF3,1.0,-3.198358102700809
NFKB,GADD45G,1.0,-2.823899109772765
AP1,MACC1,1.0,-4.033002509803904
NFKB,THBS1,1.0,3.6668201069002913
AP1,CABIN1,1.0,-4.047317297592125
NFKB,PLK4,1.0,-7.569225749227974
NFKB,KIT,1.0,-2.8843506638608294
NFKB,DNMT1,1.0,-3.703520576842202
AP1,PRKDC,1.0,-2.4666613052619786
NFKB,TWSG1,1.0,-2.669531986114298
NFKB,HSD11B1,1.0,-2.1719030129856467
NFKB,HGF,1.0,-2.7741340955428404
AP1,APRT,1.0,-2.2672600728416588
AP1,GIP,1.0,-2.953114919383825
AP1,CRABP1,1.0,2.544016021575788
NFKB,NANOG,1.0,-3.004215795042288
AP1,CYP11A1,1.0,-2.567637075579284
AP1,HRAS,1.0,-2.2774291140518197
AP1,PENK,1.0,3.630667168029536
AP1,POSTN,1.0,3.564545668254063
NFKB,LXN,1.0,2.707558118533378
AP1,HBE1,1.0,-3.053103810982265
NFKB,SRF,1.0,3.9854722411165273
AP1,RB1,1.0,-3.3596036438931587
AP1,POU2F1,1.0,-3.112203388063202
AP1,SLC22A2,1.0,2.676281958834963
NFKB,POU2F1,1.0,-3.112203388063202
AP1,CDH13,1.0,2.807335102461779
AP1,COL1A2,1.0,3.4818647675982857
AP1,LAMB1,1.0,3.3526716351095858
AP1,DCN,-1.0,4.052738563177772
NFKB,ESAM,1.0,2.0650523509745975
AP1,SPI1,1.0,3.192810585510937
AP1,KLK3,-1.0,-2.5342249597472484
NFKB,NFYA,1.0,-2.6239273395526155
AP1,CCK,1.0,-2.091242525966912
AP1,RAE1,1.0,-2.607642232694401
AP1,UGT1A7,1.0,-2.076373132776965
NFKB,PEG3,1.0,-5.214629486796875
