,gene_name,log2FC_full,log2FC_reduced,qvalue_full,qvalue_reduced,sig_full,sig_reduced,same_direction
ENSDARG00000099554,sec16b,-2.165671320300509,-3.325369974532967,0.03494414205794643,3.2960702907627817e-10,True,True,True
ENSDARG00000077872,CR626907.1,7.8688700603436414,9.613488413740587,0.034959471120670896,2.716923072565297e-05,True,True,True
ENSDARG00000033738,zgc_153867,-1.04142717744985,-1.0080067711944969,0.035585273640877095,0.0004177209107751438,True,True,True
ENSDARG00000068363,si_ch211-132b12.3,-5.013567383891245,-4.863773232673437,0.03607446744483395,0.11111054434519288,True,False,True
ENSDARG00000043820,nme2a,3.027184623488933,3.086792921658699,0.036077808292506605,0.07999319130978104,True,False,True
ENSDARG00000003411,foxa2,5.3999571048149395,8.030197160376005,0.036258123992247863,0.08002272810965522,True,False,True
ENSDARG00000104593,cyp2k18,3.574662777026524,1.9885993195423135,0.036318498324707536,0.021837872754421814,True,True,True
ENSDARG00000078772,nbr1b,1.9126823689893415,1.0346575289584645,0.036480821510883096,0.10593956448362703,True,False,True
ENSDARG00000051912,hpxb,3.9135131783963972,4.241661939528339,0.036480821510883096,2.442322103009619e-06,True,True,True
ENSDARG00000036722,slc9a3.2,2.2326965964016408,2.206413477901768,0.03687993120246372,0.011090565707749533,True,True,True
ENSDARG00000076401,cacng3b,2.09303993914663,2.8566142328819,0.036990686569048074,0.0010213693509970475,True,True,True
ENSDARG00000095590,spp2,3.4755576808317223,3.9463205541441555,0.03713808155299933,0.009391329352962257,True,True,True
ENSDARG00000105208,zgc_85843,7.50791039488977,7.885138815389435,0.03722923186034218,0.008385623647114036,True,True,True
ENSDARG00000078757,si_ch211-212c13.8,6.945892986909721,7.108338186395761,0.03722923186034218,0.000648674309664654,True,True,True
ENSDARG00000057098,htr1ab,3.0371169814470482,2.9513119984333724,0.037279157425473476,0.03931641590838358,True,True,True
ENSDARG00000092652,qrfpr4,3.4927795649158755,3.858198745842151,0.03738164661479092,0.007890260941211832,True,True,True
ENSDARG00000004199,spam1,5.936282803209037,7.447056031004606,0.037629519763705425,0.0017646480834677095,True,True,True
ENSDARG00000073786,cmbl,1.8556417265618343,2.41720853080347,0.03767076817577758,0.00013536158516464172,True,True,True
ENSDARG00000018653,acot7,-2.3272838628695243,-2.120260761533492,0.03806387798432986,1.0059377607934303e-07,True,True,True
ENSDARG00000041685,si_dkey-105h12.2,5.828963711446164,6.8000065062087796,0.038371549611667374,0.02373228499169886,True,True,True
ENSDARG00000008948,pla2g3,4.711933905006528,5.584864008416691,0.03861216974291628,0.09688222333128345,True,False,True
ENSDARG00000033594,ido1,4.819002562306516,5.051292250594962,0.038881269267897214,2.4375042930089828e-05,True,True,True
ENSDARG00000074777,ank1b,5.193192571485155,2.9930926240755267,0.038881269267897214,0.44975539607278503,True,False,True
ENSDARG00000094557,nupr1b,2.679880551652605,2.816967194249823,0.039121427862715934,0.00085918269978207,True,True,True
ENSDARG00000056443,zgc_152753,-6.89744313497037,-6.863802388955005,0.039372866846245684,0.041077383196765904,True,True,True
ENSDARG00000075441,vwa2,4.305987635133497,4.6845187681164875,0.03948137308671699,0.1000387120423432,True,False,True
ENSDARG00000045638,slc13a1,-4.529934181123697,-5.564870007510244,0.039540776901545685,0.002796002227090238,True,True,True
ENSDARG00000057644,adam8b,-1.286622503116954,-1.148535273593204,0.03958409452407858,0.0021680263567999502,True,True,True
ENSDARG00000094929,apoa4b.2,7.18757990014492,7.603829881042708,0.03964237053770168,0.020186128405272157,True,True,True
ENSDARG00000077419,nectin4a,-2.903080822598038,-2.745427579608366,0.04001984451349428,0.008330185410209818,True,True,True
ENSDARG00000096639,BX276101.1,-2.9404332156208044,-2.531930021663415,0.040219879101031815,0.00010016150914572293,True,True,True
ENSDARG00000070453,gch1,3.234704947986053,3.8207889036023834,0.04047715207990718,0.00011358794640194235,True,True,True
ENSDARG00000013056,itpk1a,3.818574851427696,3.088980659189613,0.04077859926532119,0.07996004188876228,True,False,True
ENSDARG00000090670,si_dkey-201i6.8,4.8200970134349355,4.260155055796664,0.04079932343613576,0.2834104814533152,True,False,True
ENSDARG00000104450,CR855996.2,3.249501655948044,3.2777917635226466,0.04106324430061576,0.002388672953293141,True,True,True
ENSDARG00000034568,fitm2,-1.3437224803323176,-1.1155850422223423,0.041154256848165226,0.07726103739079239,True,False,True
ENSDARG00000105682,BX957362.1,2.7311980966829044,2.954961039581442,0.041344203762909516,0.08305571041244605,True,False,True
ENSDARG00000098952,gata4,3.6746487102462773,4.004670198833837,0.041790743105328855,0.013275691822306366,True,True,True
ENSDARG00000021339,cpa5,3.5712688366977017,2.4609000136997397,0.04182993774422208,0.20016915844739527,True,False,True
ENSDARG00000074457,si_dkey-96f10.1,8.720730288166708,8.884480957821472,0.04186451342550691,0.00014695611361636104,True,True,True
ENSDARG00000091896,znf1172,-2.3791328691445686,-1.9937912511359324,0.042027861273034525,0.05912873076475697,True,False,True
ENSDARG00000009544,cldnb,-3.479087062039047,-3.4334955884856395,0.04323228038131494,0.07717447307067099,True,False,True
ENSDARG00000042090,si_ch73-55i23.1,-2.5836701660489565,-2.2894700276942057,0.04323228038131494,0.0001613275188305337,True,True,True
ENSDARG00000041645,sb_cb37,9.45615347628205,12.442282300529591,0.04354757251750302,0.00013384345989599176,True,True,True
ENSDARG00000116617,spaca4l,-3.0436923566686236,-2.967693492086774,0.044129989302112864,0.003758446478633246,True,True,True
ENSDARG00000091905,si_dkey-108k21.21,3.8099604112446808,3.2073489927790724,0.04539072002253881,0.22988847944047183,True,False,True
ENSDARG00000038618,cpt2,-1.4170673064596315,-1.3613303261221512,0.04539072002253881,0.004560230755375067,True,True,True
ENSDARG00000104895,BX004857.1,7.315824167981886,7.311870061256984,0.04602140979092992,0.02759925717192433,True,True,True
ENSDARG00000088972,si_dkey-238d18.4,1.7316702466017189,2.241457751958516,0.046352280787613276,0.0006033501294980385,True,True,True
ENSDARG00000078404,cdh26.1,-3.2316687002436613,-3.180104603939647,0.04833253416147427,0.01862850742623206,True,True,True
ENSDARG00000030896,foxq1a,-5.190593681238525,-5.011510276473206,0.04838396070626398,0.008898025132112663,True,True,True
ENSDARG00000057004,si_ch211-287a12.9,-1.0578235258135005,-0.990263466531958,0.04838396070626398,0.032564006248153615,True,False,True
ENSDARG00000059902,vps16,2.4396185012880727,3.618868858555253,0.04838396070626398,9.983624405057875e-07,True,True,True
ENSDARG00000093978,zgc_77486,-1.48743483339987,-1.496516877890369,0.04854483900121021,0.04613590594227478,True,True,True
ENSDARG00000075855,adgre10,1.6761159062354127,1.9527479703115163,0.04854483900121021,2.9616041058017e-05,True,True,True
ENSDARG00000027825,naa50,1.6253303790128368,2.057269419253011,0.04854483900121021,4.778024246949215e-09,True,True,True
ENSDARG00000117340,CR457444.7,4.531614109030398,4.440736900405187,0.04854483900121021,0.06827649431649234,True,False,True
ENSDARG00000026395,rfx4,-3.183372568321703,-3.1398834254632964,0.04917002980999585,0.00164706208989543,True,True,True
ENSDARG00000061810,mbd3b,-2.5246088027259925,-2.4358871314638653,0.04983348765832777,0.03921992183518779,True,True,True
ENSDARG00000071361,si_ch211-197g15.10,-3.0422382764031095,-2.8103327033079943,0.05125985197161342,0.00016335739036217638,False,True,True
ENSDARG00000098557,BX323564.1,3.0505294862261962,3.174038174473591,0.05125985197161342,0.00044275359861453267,False,True,True
ENSDARG00000077573,tmprss13b,-3.0041571586261746,-2.8509454803826646,0.05148519263236393,0.002499206680810204,False,True,True
ENSDARG00000036237,slc27a2a,3.1081887712512053,3.455518077725946,0.05208383800300547,0.0002441516066202102,False,True,True
ENSDARG00000100719,uraha,4.3251344683404005,4.6396081485944105,0.05253670860254273,0.0027291567772309688,False,True,True
ENSDARG00000101374,si_dkey-11n14.1,3.8398212210916918,3.017772748698356,0.05345619944202635,0.03918337247071177,False,True,True
ENSDARG00000099056,CABZ01065076.1,2.4459953445429417,2.6456610673125733,0.05363151425714711,0.00014152555236293725,False,True,True
ENSDARG00000099984,CABZ01023255.1,-2.6444445038837405,-2.3392326360117655,0.05370441089370755,0.0046655761862378735,False,True,True
ENSDARG00000044387,cldn2,3.8772963673109877,4.297448923092512,0.05525028990775447,0.0011373172894298083,False,True,True
ENSDARG00000075629,si_dkey-197i20.6,2.745279544792919,3.1489321674306567,0.05543439935649057,0.03473810357155937,False,True,True
ENSDARG00000002764,miox,4.187495529852995,4.502612714541671,0.055560221536156175,0.00016335739036217638,False,True,True
ENSDARG00000099841,prkcab,2.5791749613296027,2.8810512972575126,0.05564460020436545,0.009526103876909525,False,True,True
ENSDARG00000104947,si_ch211-194m7.8,2.6121726718662277,3.026080991888934,0.05883999058754688,0.0015032627427853894,False,True,True
ENSDARG00000100952,wu_fj16a03,3.3048764106480144,3.6147389230168288,0.05919270922451603,2.037354310291067e-05,False,True,True
ENSDARG00000002956,si_dkey-32n7.4,-2.979641436535585,-2.6824613446013847,0.05920496413818329,1.3043667329042424e-06,False,True,True
ENSDARG00000038424,c4b,2.87642415902623,3.2018938939751034,0.05967518519911051,5.7060570986329304e-06,False,True,True
ENSDARG00000096577,adgre9,-3.5683654031747793,-4.948452428788632,0.060116636331853275,0.014549843228970663,False,True,True
ENSDARG00000098383,si_dkey-14o6.1,2.9270427202888296,3.192177032487798,0.060710776920032426,0.0010213693509970475,False,True,True
ENSDARG00000028982,pcca,-1.171760667841724,-1.0713997466828677,0.06080847432194786,0.00018349356108559627,False,True,True
ENSDARG00000053449,pyya,3.185965160200576,4.642237494179481,0.06137422257475666,0.02971283364402112,False,True,True
ENSDARG00000112287,zgc_66156,-2.967461074422351,-2.715678148696152,0.06168358962517573,0.00019271849861981978,False,True,True
ENSDARG00000010553,mmgt1,-1.506819054551399,-1.3230410857509203,0.06168358962517573,0.0011102919025710188,False,True,True
ENSDARG00000029497,tfcp2l1,1.6696457429411038,1.747407168437633,0.061746405173609416,0.00567351977528194,False,True,True
ENSDARG00000024759,inhbab,5.28497657950539,5.582819137470924,0.06198234821729831,0.0003523264807210465,False,True,True
ENSDARG00000013961,slc31a1,1.3626342839495724,1.339653986476514,0.06216348776477359,0.028917419185492232,False,True,True
ENSDARG00000054562,her15.1,3.0557468466612403,3.049122897437573,0.06240344343058679,0.02611837646128269,False,True,True
ENSDARG00000098999,si_ch73-311h14.2,-2.6613248681845745,-2.501149236746978,0.062476304992800595,0.0033016707235024,False,True,True
ENSDARG00000108372,LO017648.1,-1.7464818302730092,-1.9924057001048703,0.06264730910372955,0.0049070422043238976,False,True,True
ENSDARG00000104852,si_ch211-142b24.8,5.718613221802939,6.072577090950537,0.06265817685571555,0.037581661848020545,False,True,True
ENSDARG00000012640,cideb,4.65059176358789,5.219171463453707,0.06270808882698713,0.00647641911095737,False,True,True
ENSDARG00000089304,si_dkeyp-4f2.1,2.9353098830081916,2.925524108540826,0.06270808882698713,0.002825951151599244,False,True,True
ENSDARG00000081196,RF00001,-2.8317631946260087,-2.3116724092867633,0.06286894240203893,0.004598400584883274,False,True,True
ENSDARG00000086048,si_ch211-229i14.2,-4.560477422919228,-4.31438970221199,0.06385601981319529,0.008652710587559191,False,True,True
ENSDARG00000100302,si_dkey-237g15.2,-2.4501425847096296,-2.155320600058559,0.0645941579559596,0.004916035906117193,False,True,True
ENSDARG00000036968,si_ch1073-416d2.3,3.400981812715524,3.7287340855291293,0.0655397195524883,0.0002575841598052145,False,True,True
ENSDARG00000096311,si_dkey-211g8.8,3.834183284539213,3.8540807496574425,0.06589753180168106,0.03754828436477988,False,True,True
ENSDARG00000041085,arpin,1.84876141978774,1.4295781684101017,0.06654020443474802,0.031835971098942796,False,True,True
ENSDARG00000103322,si_ch73-347e22.8,-5.672371363627231,-6.660568127744529,0.06687919976577378,0.007553776721010661,False,True,True
ENSDARG00000104387,si_ch211-48m9.1,2.1502613898160083,2.7292660409102076,0.06865533787228736,0.00028942649038871094,False,True,True
ENSDARG00000114405,zgc_194989,1.840254658378443,2.3695121179035588,0.0694524948596845,0.0012499219404072729,False,True,True
ENSDARG00000035602,dao.1,4.400667349910238,4.4560151646678365,0.0694524948596845,0.040164103622089435,False,True,True
ENSDARG00000009524,rnf150b,0.8893424193701145,1.1121430279667084,0.0694524948596845,0.0005790293930601731,False,True,True
ENSDARG00000002701,rasl12,-2.1344732061039364,-1.9615809688180381,0.07008526289918367,1.402647962365538e-06,False,True,True
ENSDARG00000077007,abcc8b,2.8946981782862298,3.2919997604734315,0.07079931169813249,0.00028030472845673877,False,True,True
ENSDARG00000103295,cyp3a65,3.4792897865049466,3.0086544667975055,0.07173936841566489,0.03491797394488924,False,True,True
ENSDARG00000017624,krt4,-2.293672993017924,-2.1892110837957617,0.07218584591290501,7.66891803068678e-05,False,True,True
ENSDARG00000101088,si_ch73-359m17.5,3.330416059332253,4.903165638915233,0.07225196613556802,0.0001034639649652112,False,True,True
ENSDARG00000076805,leng8,-1.785006886080382,-1.6702491017362449,0.07225196613556802,2.27682611170621e-11,False,True,True
ENSDARG00000079713,ccl27b,-3.96194172980833,-3.804778585069547,0.07225196613556802,0.03586169343650787,False,True,True
ENSDARG00000003144,pxmp2,1.8615973927204081,2.4086653962697633,0.07249275399619214,0.0013539346448551853,False,True,True
ENSDARG00000087016,micall1b.2,-3.2704642300318425,-3.184952883913604,0.07289505885097823,0.022979453673109978,False,True,True
ENSDARG00000102271,si_dkey-203a12.2,2.98580368765076,3.316513202940994,0.07346157972834025,0.014505304530269464,False,True,True
ENSDARG00000017388,gstt1b,1.5900123774281565,1.9348340680436737,0.07401910433921761,6.4974955108065914e-06,False,True,True
ENSDARG00000095482,CHST12 (1 of many),-3.810824417654479,-3.4503082226132955,0.07424911057679383,0.03450490726742237,False,True,True
ENSDARG00000086892,erfl1,3.583234221820807,4.35013673113304,0.07518682508974162,0.013596195812634323,False,True,True
ENSDARG00000052897,atxn2,-1.5152919943682175,-1.6273684619648496,0.07536085381691397,0.022876956644035506,False,True,True
ENSDARG00000096645,si_ch211-131k2.2,-2.516552305720247,-3.354301356393178,0.07597365810860936,0.03293526433385079,False,True,True
ENSDARG00000067912,MAN1C1,2.7493954610398745,3.181648291890425,0.07609406643483145,0.00750357535074208,False,True,True
ENSDARG00000016479,ugt5a1,6.837808136953691,7.14236029153983,0.07669682594523018,0.02927133745473451,False,True,True
ENSDARG00000105615,si_ch211-196f2.6,3.7921107178742477,3.9564627667544388,0.07704566000890546,0.00797702368637073,False,True,True
ENSDARG00000044685,nr0b2a,4.155419712480897,5.181373714230762,0.07728313006508679,0.0371475811484941,False,True,True
ENSDARG00000071678,atcaya,1.7062043525412578,1.994518943489154,0.07773805717031337,0.024287081504997525,False,True,True
ENSDARG00000100876,sez6a,3.5877372984359637,3.6963648910261435,0.07773805717031337,0.014601510649657472,False,True,True
ENSDARG00000076414,espn,2.6476328338910124,3.839453957736265,0.07773805717031337,0.0036974207942956938,False,True,True
ENSDARG00000013110,dmtn,-2.383077479469603,-2.3102437359136703,0.07792719792775948,0.023245232986655887,False,True,True
ENSDARG00000071491,nrros,-3.3979722854032053,-3.0884288437184733,0.07792719792775948,0.0011531707969874387,False,True,True
ENSDARG00000076848,zgc_112492,4.805482118236867,5.544689921026475,0.07792719792775948,0.0007875330349141296,False,True,True
ENSDARG00000040988,tpi1b,-2.2435133494442527,-1.9762255080513482,0.07792719792775948,5.023383526293179e-14,False,True,True
ENSDARG00000074166,birc6,-1.0440513356713084,-1.1445153857771766,0.07792719792775948,0.007132346045071326,False,True,True
ENSDARG00000097803,si_ch211-275j6.5,1.2369059773799642,1.3762196024835285,0.0794504699917397,0.0013270428872508013,False,True,True
ENSDARG00000099269,si_dkeyp-115e12.7,-1.3325741534821574,-1.367287849186331,0.07967011086294704,0.002228826514956774,False,True,True
ENSDARG00000062077,acsbg1,9.859403573741435,10.2952140619558,0.08000618413453019,0.026212735659292146,False,True,True
ENSDARG00000043394,si_dkey-71h2.2,3.2904279956497047,5.4272537316634475,0.08075353867600683,7.556616392991029e-06,False,True,True
ENSDARG00000094387,si_dkeyp-30e7.2,-4.136525677723299,-3.955233709779546,0.08178405505030276,0.02791821897282675,False,True,True
ENSDARG00000105104,si_dkey-223p19.1,-2.797099152486879,-2.7421051246901347,0.08254441394319424,0.02668543326323503,False,True,True
ENSDARG00000071103,si_dkey-222p3.1,2.192344862268022,3.240816164413282,0.08413174116793354,0.0031782732535370318,False,True,True
ENSDARG00000044098,egr2a,-3.095762670548175,-2.90442687429269,0.08451882574346328,0.021760843335085826,False,True,True
ENSDARG00000103751,si_dkey-262g12.14,-2.057290321798103,-1.9229415110484176,0.08499751047145607,0.0185876058667714,False,True,True
ENSDARG00000056196,slc2a2,3.0566243179950896,3.2444297433529856,0.08501035944582838,0.003853456433017662,False,True,True
ENSDARG00000060029,fam160b2,1.6952934383504599,1.83402487536915,0.08505200822099798,0.002371366560328215,False,True,True
ENSDARG00000045273,tmem204,-2.0599142253326774,-1.8612259019498554,0.08512932995728095,3.508486684273965e-05,False,True,True
ENSDARG00000037905,cacna1aa,-3.4176482440427636,-4.80092058226064,0.08546634335970031,0.022161160344938657,False,True,True
ENSDARG00000097770,si_ch211-167j9.4,2.757676511923011,3.1397606408034453,0.08614054943100116,0.0033681350506292547,False,True,True
ENSDARG00000102945,ccl39.2,3.3865893436064796,3.8114086982086364,0.08800691156152284,0.0017495094116727295,False,True,True
ENSDARG00000071492,fbxo45,-1.4149571359066797,-1.6728592569739311,0.08827650128844099,0.00013536158516464172,False,True,True
ENSDARG00000035797,si_dkey-17m8.2,-6.864828883666694,-6.862241290650036,0.08827650128844099,0.04000261623166382,False,True,True
ENSDARG00000104039,errfi1a,1.6031835036437367,2.152313370664831,0.08851416645580992,0.0003969260824653742,False,True,True
ENSDARG00000101183,CR855860.2,1.8850400894564638,2.424579428426069,0.08874040080682566,6.989249740067294e-05,False,True,True
ENSDARG00000055172,si_ch211-256m1.8,2.4583502964292947,2.8107846948043735,0.0891595877724231,0.0005602386525625405,False,True,True
ENSDARG00000013443,atp6v1ba,-1.9421000229603456,-2.6858169358997257,0.0891595877724231,0.00013540453545458168,False,True,True
ENSDARG00000069375,zgc_162608,4.004103085791301,4.329748975511651,0.08980664105891342,0.013240536008628644,False,True,True
ENSDARG00000091792,akap12a,2.6518523688512605,2.9145053776154124,0.09012841207796587,8.558997527212067e-07,False,True,True
ENSDARG00000095930,myha,-2.4344356200472794,-2.239964578362781,0.09029441407064007,3.650353551518596e-08,False,True,True
ENSDARG00000092920,si_ch211-106h4.12,2.146589731514386,2.4497165663351237,0.09048971294799739,0.00013548385906883418,False,True,True
ENSDARG00000043729,plac8.1,4.978979891507456,4.824567081665935,0.09101250458072589,0.034905999726778325,False,True,True
ENSDARG00000057687,sbk3,2.876132083165399,3.2222071705420747,0.09101250458072589,4.211042689779649e-08,False,True,True
ENSDARG00000004433,btk,2.4979246725951887,2.6677412780690393,0.09101250458072589,0.008231935413901319,False,True,True
ENSDARG00000063899,mt-nd2,-2.5336891799327046,-2.2430546695049496,0.09196221553313977,2.426965878322123e-07,False,True,True
ENSDARG00000087143,serpina7,9.207345328425445,9.643353547234527,0.09360014022795714,0.0013182657352115977,False,True,True
ENSDARG00000026865,fam107b,1.956115485832643,2.445605250131882,0.09376896291230921,0.03130845232512601,False,True,True
ENSDARG00000041107,cftr,2.0173185466685055,2.101570907311964,0.09604790776335345,0.01549850218622359,False,True,True
ENSDARG00000062998,pglyrp2,2.948183570908937,4.905166531618718,0.09700341762773405,2.0174082982389295e-06,False,True,True
ENSDARG00000074086,tecpr1b,-2.6980032849316165,-2.504442985524457,0.09753459537613027,0.0019333905406835673,False,True,True
ENSDARG00000030367,metrn,-1.9362735240507476,-1.6976127761389628,0.09753459537613027,0.009816910704018283,False,True,True
ENSDARG00000028396,fkbp5,2.661050503121922,3.067700317732841,0.09753459537613027,4.32261497478139e-06,False,True,True
ENSDARG00000014053,olfm1b,3.2381895384934056,3.5458826461127133,0.09805894566860558,0.0008876154556939787,False,True,True
ENSDARG00000078193,si_ch211-67e16.3,2.5377424333054854,2.5764182626017056,0.09898486158952813,0.016738304997607683,False,True,True
ENSDARG00000104203,ugt5b5,3.448034614506028,3.5804306708415403,0.09979590328256797,0.00868872362626714,False,True,True
ENSDARG00000036940,ctss1,2.642062402086134,2.988338365199136,0.10057235278520879,0.008605433695858661,False,True,True
ENSDARG00000008637,mttp,3.6970728068619763,3.954007969211328,0.1016535486914572,0.00010942739956788745,False,True,True
ENSDARG00000036569,bach2a,1.2828035792539916,1.6336027555663766,0.10204814721806392,0.002767767217654263,False,True,True
ENSDARG00000019579,ldb2a,-1.4733179023590124,-1.6256826922679162,0.1087548959965292,0.0001937827840510776,False,True,True
ENSDARG00000076573,si_dkey-88j15.3,-5.6601313080815085,-5.2459374006490815,0.1093345243129016,0.04614764070101777,False,True,True
ENSDARG00000038106,slc37a4a,2.2330935476625875,2.8736284134267107,0.10943453269844064,0.00961653944967322,False,True,True
ENSDARG00000062209,mrps5,-1.138563705144964,-1.17781954003126,0.10943453269844064,0.0044675701703257315,False,True,True
ENSDARG00000103119,si_dkeyp-33c10.7,3.413933507883459,3.5576458440746563,0.11065933391973923,0.038735532598659986,False,True,True
ENSDARG00000041314,ndufb9,-1.9176580163910268,-1.8418758044907941,0.11065933391973923,0.00022776452853113692,False,True,True
ENSDARG00000092780,si_ch1073-170o4.1,3.6226036547648723,3.6778923782123893,0.11065933391973923,0.041168149107176824,False,True,True
ENSDARG00000035601,dao.3,3.7621180184572913,4.051767459525693,0.11117546399469334,0.008413150574081952,False,True,True
ENSDARG00000100940,nr5a2,2.6754652039829714,2.9326616023209313,0.11145444255926217,0.001779898549167566,False,True,True
ENSDARG00000056836,si_ch211-125o16.4,-3.734367627558381,-3.6930628791082287,0.1126724552749512,0.04795169560224167,False,True,True
ENSDARG00000069630,tat,3.641911354768073,3.99385038247549,0.11283008800479113,0.001208380983375282,False,True,True
ENSDARG00000013834,arhgef3,-1.5499873243453206,-1.3662114848764915,0.11605420041745015,0.009654607184309102,False,True,True
ENSDARG00000036636,ebpl,1.584268768043935,1.8271396319081208,0.11772210636583108,0.041168149107176824,False,True,True
ENSDARG00000051768,fhod1,-1.3683446664735754,-1.35605956351447,0.11772210636583108,0.0021313619978648364,False,True,True
ENSDARG00000057029,htr2aa,-3.4280743541075642,-3.5986903979044187,0.11781475339267086,0.02329330832131907,False,True,True
ENSDARG00000099839,si_ch211-9d9.1,2.7465444488636153,3.0986042991379885,0.1183479306393719,0.047944084665471454,False,True,True
ENSDARG00000028367,sult2st3,-2.4975229181190115,-2.3977493614841054,0.11835966327596718,0.002158215594272057,False,True,True
ENSDARG00000113960,AL953907.2,-9.259828587891958,-9.248829703652412,0.1184236953095618,0.028964174099926177,False,True,True
ENSDARG00000099399,thrsp,3.009510981219606,3.356829711905602,0.1193693229490545,0.00011180596144711104,False,True,True
ENSDARG00000019207,abo,2.298957660618698,2.3387146450836913,0.11945826790334217,0.00031253214332960147,False,True,True
ENSDARG00000037781,acss2,1.335959666614173,1.4260011294770978,0.12095190982162658,0.0033344796211043975,False,True,True
ENSDARG00000053708,ghrhrb,4.080668415539545,4.22535930335996,0.1228530637618686,0.010935667103071482,False,True,True
ENSDARG00000075376,sgsm1b,-2.4355614185098533,-2.457703993640524,0.12318029696507346,0.04053940493324088,False,True,True
ENSDARG00000078541,cers3a,2.713956214427014,3.5794678277995717,0.12461881219836095,0.019903367560318956,False,True,True
ENSDARG00000018328,rhocb,-1.0574603237537712,-1.315485850881928,0.12537574590729278,0.0010171587448284556,False,True,True
ENSDARG00000032234,wnt2bb,-2.457450113247268,-2.2250906875263974,0.12603417620553042,0.0025076243937164687,False,True,True
ENSDARG00000043518,si_dkey-239i20.2,3.1789966060578934,4.351506998818203,0.12816485701613062,0.007620539749121468,False,True,True
ENSDARG00000101990,CU571315.3,-4.591805667692904,-7.663055557814411,0.12850595148823857,0.008605433695858661,False,True,True
ENSDARG00000028618,krt18b,-1.9201305471641132,-1.6689148244945557,0.12891581456285994,0.0015455638619398984,False,True,True
ENSDARG00000044541,ppp1r14ba,-1.7681519441466806,-1.708407876578875,0.12891581456285994,0.02493872257318214,False,True,True
ENSDARG00000041858,ren,3.4625162066129347,3.62701469890813,0.12906024985535336,0.03473810357155937,False,True,True
ENSDARG00000089402,si_ch73-281i18.3,3.551796326109677,4.24213853592934,0.12906024985535336,0.031166355113067517,False,True,True
ENSDARG00000036818,hyal3,2.0271998781134593,2.375960663111456,0.12954167950260448,0.029533140901272997,False,True,True
ENSDARG00000043210,nfic,-3.43263462854134,-3.347497723535222,0.12961233483603415,0.04236044527221533,False,True,True
ENSDARG00000077372,tfr1b,1.9395508774588415,2.2217400685977204,0.13006892897814235,0.0037306574871379585,False,True,True
ENSDARG00000078547,si_ch211-264f5.2,2.7266049550832827,3.03369420304955,0.13054745609860544,0.0009618250738570706,False,True,True
ENSDARG00000100654,si_dkey-207m2.4,2.4147793031214024,2.746384429479947,0.1326695673786728,5.6621428366925236e-05,False,True,True
ENSDARG00000069439,ptgdsa,4.134384056531644,4.339940285395174,0.13324287864700288,0.003957871929808284,False,True,True
ENSDARG00000095050,si_dkey-7f3.14,8.815318448637822,10.043895793750885,0.13324287864700288,0.03478987625192203,False,True,True
ENSDARG00000042899,si_ch211-163l21.8,2.948776329684763,3.7780488788347,0.13399590596364813,0.025870077087478235,False,True,True
ENSDARG00000075565,lzts1,-2.4760853099671745,-3.022202576705662,0.13523588335682868,0.0209194287842786,False,True,True
ENSDARG00000112954,zgc_165555,2.0015579976681086,2.39973875438792,0.13523588335682868,0.00028764544882791776,False,True,True
ENSDARG00000101800,CABZ01088271.1,1.3870763535796387,1.5586575702929268,0.13733067901984508,0.033129605431753105,False,True,True
ENSDARG00000110596,CABZ01079179.1,-2.021820078369248,-1.895383021492322,0.13840560393275597,0.00016335739036217638,False,True,True
ENSDARG00000011463,CABZ01044048.1,3.6309544535381315,3.858634526297705,0.1426755227966334,0.00985273935744693,False,True,True
ENSDARG00000071261,zmp_0000001139,-2.3913499977367834,-2.1592480620671872,0.14316857260573917,0.029906371837430928,False,True,True
ENSDARG00000076950,kel,-2.767885627902746,-2.6193268852108273,0.14330922205728472,0.022528729463019388,False,True,True
ENSDARG00000068993,zgc_153631,1.2450423484595805,1.503201904348094,0.14338549802410666,0.019903367560318956,False,True,True
ENSDARG00000057575,pnp4a,1.9581509020488868,2.473564857374812,0.14360736988353304,0.02955897141228836,False,True,True
ENSDARG00000003820,nr1d2a,2.1841163266024632,2.502038623571796,0.14426994809869428,9.833989725260679e-05,False,True,True
ENSDARG00000039211,zgc_77439,2.5644190833733322,2.8944867986401315,0.14692167947937587,0.0004217077323779604,False,True,True
ENSDARG00000034256,cdk10,-1.647805447783968,-2.2204825768846246,0.14793404953900677,0.003257825861165185,False,True,True
ENSDARG00000102094,wu_fd46c06,7.143976760938408,9.218928887108596,0.14804411397239806,0.005949460232602303,False,True,True
ENSDARG00000093079,proca,6.882613584919102,7.13871257376926,0.15015898309419726,0.0033074810894449195,False,True,True
ENSDARG00000036791,dnmt3bb.1,1.4690934762264818,1.410405020192072,0.15015898309419726,0.014573453660247284,False,True,True
ENSDARG00000070391,tspan4b,-1.7631739748939836,-2.1381907732718033,0.15232129772814262,0.012817902308365865,False,True,True
ENSDARG00000093272,igic1s1,2.7594818032248103,2.823753382765374,0.15232129772814262,0.004849160332448735,False,True,True
ENSDARG00000015144,sh2d4bb,4.787472035618588,4.91992878895699,0.15233427959542012,0.03373273658593757,False,True,True
ENSDARG00000076093,ftr76,-2.169743144312235,-2.11044428439371,0.15344689215024293,0.014764809586264782,False,True,True
ENSDARG00000026680,slc25a14,-1.569762222700108,-1.4698182140402403,0.15344689215024293,0.0070277314041984375,False,True,True
